"ID","Name","Address","Latitude","Longitude","Line","Station","Walk","Budget","Pref","ScoreN","Score"
"7649262","麺屋 裕","〒607-8153 京都府京都市山科区東野百拍子町25-2 ",34.978374,135.815719,"京都市営東西線","東野（京都府）駅","徒歩4",NA,"京都府",0,NA
"7152351","キラメキ チキンハート","〒615-0074 京都府京都市右京区山ノ内苗町28 ",35.005871,135.719411,"京福嵐山本線","山ノ内（京都府）駅","徒歩7",NA,"京都府",2,NA
"5506868","来来亭 京田辺店","〒610-0331 京都府京田辺市田辺深田56-1 ",34.814938,135.77008,"ＪＲ片町線〔学研都市線〕","京田辺駅","徒歩9",NA,"京都府",0,NA
"5603545","京ラーメンさだかず","〒605-0073 京都府京都市東山区祇園町北側281-1-1 ",35.004209,135.776262,"京阪本線","祇園四条駅","徒歩5",NA,"京都府",0,NA
"6950602","徳島ラーメン 麺魂 京都久世店","〒601-8205 京都府京都市南区久世殿城町448 ",NA,NA,"","","",NA,"京都府",2,NA
"6395107","元町らーめん 四条烏丸店 本店","〒604-8143 京都府京都市中京区阪東屋町664-27 ",35.00445,135.76051,"阪急京都本線","烏丸駅","徒歩2",NA,"京都府",0,NA
"6742491","一番星","〒612-0028 京都府京都市伏見区深草飯食町781-16 ",34.955989,135.768785,"京阪本線","藤森駅","徒歩3",NA,"京都府",0,NA
"6139043","天下一品 南座前店","〒605-0075 京都府京都市東山区四条通大和大路西入中之町200 カモガワビル1F",35.00412,135.772756,"","","",NA,"京都府",1,3
"6005859","来来亭 長岡京店","〒617-0006 京都府向日市上植野町桑原15-1 ",34.931654,135.711178,"阪急京都本線","西向日駅","徒歩19",NA,"京都府",1,3
"6432651","たかばしラーメン 亀岡店","〒621-0826 京都府亀岡市篠町篠杢殿林16-3 ",35.001363,135.605782,"JR山陰本線（京都-米子）","馬堀駅","徒歩17",NA,"京都府",0,NA
"6717988","天下一品 アル・プラザ城陽店","〒610-0111 京都府城陽市富野荒見田112 アル・プラザ城陽フードコート内",34.84243,135.785838,"ＪＲ奈良線","長池駅","徒歩4",NA,"京都府",0,NA
"7500452","京ら～めん 麿坐","〒616-8384 京都府京都市右京区嵯峨天龍寺造路町31-4 ",35.013919,135.679331,"京福嵐山本線","嵐山〔嵐電〕駅","徒歩4",NA,"京都府",0,NA
"7121962","ラーメン魁力屋 イオンモール京都桂川店","〒601-8601 京都府京都市南区久世高田町376-1 3Fフードコート内",34.965398,135.706619,"阪急京都本線","洛西口駅","徒歩5",NA,"京都府",0,NA
"5057532","来来亭 京丹後店","〒629-2502 京都府京丹後市大宮町河辺750-5 ",35.595539,135.090221,"京都丹後鉄道宮豊線","京丹後大宮駅","徒歩28",NA,"京都府",0,NA
"6893933","ラーメン萬福 下鳥羽本店","〒612-8392 京都府京都市伏見区下鳥羽北ノ口町88 ",34.940488,135.748969,"京阪本線","丹波橋駅","徒歩19",NA,"京都府",1,3.5
"7457742","二代目麺屋あくた川","〒603-8341 京都府京都市北区小松原北町69-15 ",35.032196,135.726084,"京福北野線","等持院駅","徒歩8",NA,"京都府",0,NA
"5506774","とん吉","〒620-0000 京都府福知山市天田犬丸224 ",NA,NA,"","","",NA,"京都府",1,3.5
"6395158","新福菜館 伏見店","〒612-8435 京都府京都市伏見区深草泓ノ壺町31-1 ",34.949042,135.758616,"","","",NA,"京都府",0,NA
"5506710","第一旭 龍谷大横店","〒612-8403 京都府京都市伏見区深草ヲカヤ町33-3 ",34.963252,135.764089,"京都市営烏丸線","くいな橋駅","徒歩7",NA,"京都府",0,NA
"5506687","ラーメン太郎","〒616-8227 京都府京都市右京区常盤草木町3-4 ",35.021149,135.70432,"","","",NA,"京都府",0,NA
