"S_ID","S_Name","L_ID","Pref","Zipcode","Address","Longitude","Latitude","Open","Close","S_Status","C_ID","L_Name","L_Name2","L_Color","L_Color2","L_Status","R_ID","C_Name","C_Name2","C_Name3","C_URL","C_Type","C_Status"
9934006,"東松戸",99340,12,"270-2221","千葉県松戸市紙敷",139.942957,35.769954,NA,NA,0,152,"北総鉄道北総線","北総鉄道北総線",NA,NA,0,99,"北総鉄道","北総鉄道株式会社","北総鉄道","http://www.hokuso-railway.co.jp/",0,0
3200503,"東松江",32005,30,"640-8422","和歌山市松江東４-１４-１",135.141082,34.247837,NA,NA,0,22,"南海加太線","南海加太線",NA,NA,0,32,"南海電鉄","南海電気鉄道株式会社","南海","http://www.nankai.co.jp/",2,0
3001503,"東枇杷島",30015,23,"451-0053","名古屋市西区枇杷島通３丁目",136.870168,35.189808,NA,NA,0,20,"名鉄犬山線","名鉄犬山線",NA,NA,0,30,"名古屋鉄道","名古屋鉄道株式会社","名鉄","http://www.meitetsu.co.jp/",2,0
2100301,"東武動物公園",21003,11,"345-0801","南埼玉郡宮代町大字百間２丁目",139.726901,36.024604,NA,NA,0,11,"東武日光線","東武日光線",NA,NA,0,21,"東武鉄道","東武鉄道株式会社","東武","http://www.tobu.co.jp/",2,0
1170419,"東津山",11704,33,"708-0841","津山市川崎",134.031818,35.058676,NA,NA,0,4,"JR因美線","JR因美線",NA,NA,0,11,"JR西日本","西日本旅客鉄道株式会社","JR西日本","http://www.westjr.co.jp/",1,0
9951903,"東田中",99519,23,"485-0826","愛知県小牧市大字東田中",136.943479,35.300177,NA,NA,2,180,"ピーチライナー","桃花台新交通",NA,NA,2,99,"桃花台新交通","桃花台新交通株式会社","桃花台新交通",NA,0,2
1133234,"東神奈川",11332,14,"221-0044","横浜市神奈川区東神奈川",139.633466,35.47804,NA,NA,0,2,"JR京浜東北線","JR京浜東北線",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0
3300105,"東福寺",33001,26,"605-0981","京都市東山区本町１２",135.769998,34.981351,NA,NA,0,23,"京阪本線","京阪本線",NA,NA,0,33,"京阪電鉄","京阪電気鉄道株式会社","京阪","http://www.keihan.co.jp/",2,0
1120401,"東能代",11204,5,"016-0121","能代市鰄渕",140.065746,40.191579,NA,NA,0,2,"JR五能線","JR五能線",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0
1162209,"東舞鶴",11622,26,"625-0036","舞鶴市浜",135.394788,35.468601,NA,NA,0,4,"JR舞鶴線","JR舞鶴線",NA,NA,0,11,"JR西日本","西日本旅客鉄道株式会社","JR西日本","http://www.westjr.co.jp/",1,0
9953221,"東赤坂",99532,21,"503-2326","安八郡神戸町大字中沢字村西１２４-６",136.600971,35.39414,NA,NA,0,189,"養老鉄道養老線","養老鉄道養老線",NA,NA,0,99,"養老鉄道","養老鉄道株式会社","養老鉄道","http://www.yororailway.co.jp/",0,0
9961106,"東野",99611,26,"607-8156","京都市山科区東野片下り町",135.816602,34.981841,NA,NA,0,195,"京都市営地下鉄東西線","京都市営地下鉄東西線",NA,NA,0,99,"京都市交通局","京都市交通局","京都市交通局","http://www.city.kyoto.lg.jp/kotsu/",0,0
1111727,"東釧路",11117,1,"085-0816","釧路市貝塚２丁目",144.411307,42.995207,NA,NA,0,1,"JR釧網本線","JR釧網本線",NA,NA,0,11,"JR北海道","北海道旅客鉄道株式会社","JR北海道","http://www.jrhokkaido.co.jp/",1,0
9930211,"東銀座",99302,13,"104-0061","中央区銀座４-１２-１５",139.767253,35.669464,NA,NA,0,119,"都営浅草線","都営浅草線",NA,NA,0,99,"東京都交通局","東京都交通局","東京都交通局","http://www.kotsu.metro.tokyo.jp/",0,0
9933702,"東雲",99337,13,"135-0062","江東区東雲２-８-１０",139.804395,35.640987,NA,NA,0,149,"りんかい線","東京臨海高速鉄道りんかい線",NA,NA,0,99,"東京臨海高速鉄道","東京臨海高速鉄道株式会社","東京臨海高速鉄道","http://www.twr.co.jp/",0,0
9960903,"東雲",99653,26,"624-0965","舞鶴市水間",135.284927,35.475018,NA,NA,0,194,"宮舞線","宮舞線",NA,NA,0,99,"京都丹後鉄道","WILLER TRAINS株式会社","丹鉄","http://travel.willer.co.jp/campaign/tantetsu/",0,0
2200126,"東飯能",22001,11,"357-0034","飯能市東町１丁目",139.325965,35.852928,NA,NA,0,12,"西武池袋線","西武池袋線",NA,NA,0,22,"西武鉄道","西武鉄道株式会社","西武","http://www.seibu-group.co.jp/railways/",2,0
2200202,"東飯能",22002,11,"357-0034","飯能市東町１丁目",139.325965,35.852928,NA,NA,0,12,"西武秩父線","西武秩父線",NA,NA,0,22,"西武鉄道","西武鉄道株式会社","西武","http://www.seibu-group.co.jp/railways/",2,0
9961002,"松ヶ崎",99610,26,"606-0915","京都市左京区松ヶ崎六ノ坪町",135.777114,35.051657,NA,NA,0,195,"京都市営地下鉄烏丸線","京都市営地下鉄烏丸線",NA,NA,0,99,"京都市交通局","京都市交通局","京都市交通局","http://www.city.kyoto.lg.jp/kotsu/",0,0
2600709,"松原",26007,13,"156-0043","世田谷区松原４-１０-８",139.642,35.660048,NA,NA,0,16,"東急世田谷線","東急世田谷線",NA,NA,0,26,"東急電鉄","東京急行電鉄株式会社","東急","http://www.tokyu.co.jp/",2,0
3101506,"松尾",31015,24,"517-0042","鳥羽市松尾町南５９９-４",136.840144,34.432726,NA,NA,0,21,"近鉄志摩線","近鉄志摩線",NA,NA,0,31,"近畿日本鉄道","近畿日本鉄道株式会社","近鉄","http://www.kintetsu.co.jp/",2,0
9991219,"松尾",99912,42,"859-1411","島原市有明町大三東甲２０１２",130.347714,32.834176,NA,NA,0,235,"島原鉄道線","島原鉄道線",NA,NA,0,99,"島原鉄道","島原鉄道株式会社","島原鉄道","http://www.shimatetsu.co.jp/",0,0
1180701,"松山",11807,38,"790-0062","松山市南江戸１丁目",132.751149,33.839954,NA,NA,0,5,"JR予讃・内子線","JR予讃・内子線",NA,NA,0,11,"JR四国","四国旅客鉄道株式会社","JR四国","http://www.jr-shikoku.co.jp/",1,0
9990303,"松山",99903,40,"822-1300","田川郡糸田町糸田",130.780537,33.668496,NA,NA,0,230,"糸田線","平成筑豊鉄道糸田線",NA,NA,0,99,"平成筑豊鉄道","平成筑豊鉄道株式会社","平成筑豊鉄道","http://www.heichiku.net/",0,0
9980610,"松山市",99806,38,"790-0012","松山市湊町５",132.762281,33.835656,NA,NA,0,226,"伊予鉄道高浜線","伊予鉄道高浜線",NA,NA,0,99,"伊予鉄道","伊予鉄道株式会社","伊予鉄","http://www.iyotetsu.co.jp/",0,0
9980701,"松山市",99807,38,"790-0012","松山市湊町５",132.762281,33.835656,NA,NA,0,226,"伊予鉄道横河原線","伊予鉄道横河原線",NA,NA,0,99,"伊予鉄道","伊予鉄道株式会社","伊予鉄","http://www.iyotetsu.co.jp/",0,0
9980901,"松山市駅前",99809,38,"790-0012","松山市湊町５",132.762587,33.836148,NA,NA,0,226,"伊予鉄道環状線","伊予鉄道２系統",NA,NA,0,99,"伊予鉄道","伊予鉄道株式会社","伊予鉄","http://www.iyotetsu.co.jp/",0,0
9981001,"松山市駅前",99810,38,"790-0012","松山市湊町５",132.762587,33.836148,NA,NA,0,226,"伊予鉄道市駅線","伊予鉄道３系統",NA,NA,0,99,"伊予鉄道","伊予鉄道株式会社","伊予鉄","http://www.iyotetsu.co.jp/",0,0
9981216,"松山市駅前",99812,38,"790-0012","松山市湊町５",132.762587,33.836148,NA,NA,0,226,"伊予鉄道本町線","伊予鉄道６系統",NA,NA,0,99,"伊予鉄道","伊予鉄道株式会社","伊予鉄","http://www.iyotetsu.co.jp/",0,0
9980919,"松山駅前",99809,38,"790-0067","松山市大手町２",132.752326,33.840765,NA,NA,0,226,"伊予鉄道環状線","伊予鉄道２系統",NA,NA,0,99,"伊予鉄道","伊予鉄道株式会社","伊予鉄","http://www.iyotetsu.co.jp/",0,0
9981101,"松山駅前",99811,38,"790-0067","松山市大手町２",132.752326,33.840765,NA,NA,0,226,"伊予鉄道松山駅前線","伊予鉄道５系統",NA,NA,0,99,"伊予鉄道","伊予鉄道株式会社","伊予鉄","http://www.iyotetsu.co.jp/",0,0
1132718,"松岸",11327,12,"288-0837","銚子市長塚町",140.795143,35.739386,NA,NA,0,2,"JR成田線","JR成田線",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0
9990105,"松崎",99901,40,"838-0122","小郡市大字松崎上岩田字大添",130.582047,33.399654,NA,NA,0,229,"甘木鉄道","甘木鉄道",NA,NA,0,99,"甘木鉄道","甘木鉄道株式会社","甘木鉄道","http://www.amatetsu.jp/",0,0
9932924,"松戸",99329,12,"271-0092","松戸市松戸",139.900779,35.784472,NA,NA,0,142,"新京成線","新京成電鉄新京成線",NA,NA,0,99,"新京成電鉄","新京成電鉄株式会社","新京成電鉄","http://www.shinkeisei.co.jp/",3,0
1141205,"松本",11412,20,"390-0815","松本市深志１丁目",137.96445,36.230393,NA,NA,0,2,"JR篠ノ井線","JR篠ノ井線",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0
9940701,"松本",99407,20,"390-0815","松本市深志１丁目",137.963846,36.231081,NA,NA,0,159,"上高地線","アルピコ交通上高地線",NA,NA,0,99,"アルピコ交通","アルピコ交通株式会社","アルピコ交通","http://www.alpico.co.jp/traffic/",0,0
1151301,"松阪",11513,24,"515-0017","松阪市京町",136.535801,34.577053,NA,NA,0,3,"JR名松線","JR名松線",NA,NA,0,11,"JR東海","東海旅客鉄道株式会社","JR東海","http://jr-central.co.jp/",1,0
3100904,"松阪",31009,24,"515-0017","松阪市京町",136.536241,34.577398,NA,NA,0,21,"近鉄山田線","近鉄山田線",NA,NA,0,31,"近畿日本鉄道","近畿日本鉄道株式会社","近鉄","http://www.kintetsu.co.jp/",2,0
9910616,"松風町",99106,1,"040-0035","函館市松風町１１番",140.733039,41.771296,NA,NA,0,102,"函館市電５系統","函館市電５系統",NA,NA,0,99,"函館市交通局","函館市交通局","函館市電","http://www.city.hakodate.hokkaido.jp/transport/",0,0
9964502,"板宿",99645,28,"654-0021","神戸市須磨区平田町３-３-１０",135.134368,34.660137,NA,NA,0,211,"神戸市営地下鉄西神線","神戸市営地下鉄西神線","01AF98","緑",0,99,"神戸市交通局","神戸市交通局","神戸市交通局","http://www.city.kobe.lg.jp/",0,0
9951001,"枇杷島",99510,23,"452-0064","清須市西枇杷島町旭１丁目",136.861816,35.198681,NA,NA,0,176,"東海交通事業城北線","東海交通事業城北線",NA,NA,0,99,"東海交通事業","株式会社東海交通事業","東海交通事業","http://www.tkj-i.co.jp/",0,0
3300301,"枚方市",33003,27,"573-0032","枚方市岡東町１９-１４",135.648814,34.816171,NA,NA,0,23,"京阪交野線","京阪交野線",NA,NA,0,33,"京阪電鉄","京阪電気鉄道株式会社","京阪","http://www.keihan.co.jp/",2,0
9981828,"枝川",99818,39,"781-2120","吾川郡いの町枝川字スミ澤",133.449404,33.551463,NA,NA,0,228,"伊野線","土佐電鉄伊野線",NA,NA,0,99,"土佐電気鉄道","土佐電気鉄道株式会社","土佐電","http://www.tosaden.co.jp/",0,0
2100424,"柏",21004,12,"277-0005","柏市柏１",139.971148,35.862316,NA,NA,0,11,"東武野田線","東武野田線",NA,NA,0,21,"東武鉄道","東武鉄道株式会社","東武","http://www.tobu.co.jp/",2,0
1160712,"柏原",11607,27,"582-0007","柏原市上市１",135.62341,34.586681,NA,NA,0,4,"大和路線","JR関西本線(加茂～ＪＲ難波)",NA,NA,0,11,"JR西日本","西日本旅客鉄道株式会社","JR西日本","http://www.westjr.co.jp/",1,0
1163005,"柏原",11630,28,"669-3309","丹波市柏原町柏原",135.077082,35.127206,NA,NA,0,4,"福知山線(篠山口～福知山)","福知山線(篠山口～福知山)",NA,NA,0,11,"JR西日本","西日本旅客鉄道株式会社","JR西日本","http://www.westjr.co.jp/",1,0
3101203,"柏原",31012,27,"582-0007","柏原市上市１",135.623308,34.586668,NA,NA,0,21,"近鉄道明寺線","近鉄道明寺線",NA,NA,0,31,"近畿日本鉄道","近畿日本鉄道株式会社","近鉄","http://www.kintetsu.co.jp/",2,0
1140801,"柏崎",11408,15,"945-0055","柏崎市駅前１丁目",138.556303,37.363495,NA,NA,0,2,"JR越後線","JR越後線",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0
9910607,"柏木町",99106,1,"042-0942","函館市柏木町３番",140.765226,41.787937,NA,NA,0,102,"函館市電５系統","函館市電５系統",NA,NA,0,99,"函館市交通局","函館市交通局","函館市電","http://www.city.hakodate.hokkaido.jp/transport/",0,0
1151101,"柘植",11511,24,"519-1402","伊賀市柘植町小林",136.255704,34.846993,NA,NA,0,4,"JR草津線","JR草津線",NA,NA,0,11,"JR西日本","西日本旅客鉄道株式会社","JR西日本","http://www.westjr.co.jp/",1,0
9950405,"柚木",99504,22,"420-0822","静岡市葵区宮前町",138.406084,34.981891,NA,NA,0,171,"静岡鉄道静岡清水線","静岡鉄道静岡清水線",NA,NA,0,99,"静岡鉄道","静岡鉄道株式会社","静鉄","http://www.shizutetsu.co.jp/",0,0
1180651,"柳原",11806,38,"799-2436","松山市河野別府",132.773465,33.953519,NA,NA,0,5,"JR予讃線","JR予讃線",NA,NA,0,11,"JR四国","四国旅客鉄道株式会社","JR四国","http://www.jr-shikoku.co.jp/",1,0
9940510,"柳原",99405,20,"381-0012","長野市柳原西井２１３３-２",138.258317,36.663438,NA,NA,0,158,"長野電鉄長野線","長野電鉄長野線",NA,NA,0,99,"長野電鉄","長野電鉄株式会社","長電","http://www.nagaden-net.co.jp/",0,0
9970703,"柳川",99707,33,"700-0826","岡山市磨屋町２-１",133.925507,34.665635,NA,NA,0,219,"清輝橋線","岡山電軌清輝橋線",NA,NA,0,99,"岡山電気軌道","岡山電気軌道株式会社","岡電","http://www.okayama-kido.co.jp/",0,0
3002003,"柳津",30020,21,"501-6111","岐阜市柳津町宮東",136.737103,35.364925,NA,NA,0,20,"名鉄竹鼻線","名鉄竹鼻線",NA,NA,0,30,"名古屋鉄道","名古屋鉄道株式会社","名鉄","http://www.meitetsu.co.jp/",2,0
2100312,"栃木",21003,9,"328-0041","栃木市河合町１丁目",139.731037,36.371912,NA,NA,0,11,"東武日光線","東武日光線",NA,NA,0,21,"東武鉄道","東武鉄道株式会社","東武","http://www.tobu.co.jp/",2,0
2100801,"栃木",21008,9,"328-0041","栃木市河合町１丁目",139.731037,36.371912,NA,NA,0,11,"東武宇都宮線","東武宇都宮線",NA,NA,0,21,"東武鉄道","東武鉄道株式会社","東武","http://www.tobu.co.jp/",2,0
9951409,"栄",99514,23,"460-0008","名古屋市中区栄３-５-１２",136.908031,35.16999,NA,NA,0,179,"名古屋市営地下鉄名城線","名古屋市営地下鉄名城線","9B74C1","藤色",0,99,"名古屋市交通局","名古屋市交通局","名古屋市交通局","http://www.kotsu.city.nagoya.jp/",0,0
9963507,"栄",99635,28,"651-2211","神戸市西区押部谷町栄字北万覚２５１-１",135.056544,34.75524,NA,NA,0,204,"粟生線","神鉄粟生線","D53924","朱",0,99,"神戸電鉄","神戸電鉄株式会社","神鉄","http://www.shintetsu.co.jp/",0,0
9970407,"栄",99704,33,"712-8033","倉敷市水島東栄町７９-１",133.744915,34.53791,NA,NA,0,217,"水島本線","水島臨海鉄道水島本線",NA,NA,0,99,"水島臨海鉄道","水島臨海鉄道株式会社","水島臨海鉄道","http://www.mizurin.co.jp/",0,0
3001502,"栄生",30015,23,"451-0000","名古屋市西区藤ノ宮通３丁目",136.873051,35.183687,NA,NA,0,20,"名鉄犬山線","名鉄犬山線",NA,NA,0,30,"名古屋鉄道","名古屋鉄道株式会社","名鉄","http://www.meitetsu.co.jp/",2,0
9910301,"栄町",99103,1,"007-0842","札幌市東区北４２条東１５",141.367142,43.112995,NA,NA,0,101,"札幌市営地下鉄東豊線","札幌市営地下鉄東豊線",NA,NA,0,99,"札幌市交通局","札幌市交通局","札幌市交通局","http://www.city.sapporo.jp/st/",0,0
9930515,"栄町",99305,13,"114-0005","北区栄町",139.742124,35.750909,NA,NA,0,119,"都電荒川線","都営都電荒川線",NA,NA,0,99,"東京都交通局","東京都交通局","東京都交通局","http://www.kotsu.metro.tokyo.jp/",0,0
9933104,"栄町",99331,12,"260-0016","千葉市中央区栄町２９-９",140.118592,35.612822,NA,NA,0,144,"千葉都市モノレール１号線","千葉都市モノレール１号線",NA,NA,0,99,"千葉都市モノレール","千葉都市モノレール株式会社","千葉モノレール","http://www.chiba-monorail.co.jp/",0,0
9941016,"栄町",99410,16,"930-0966","富山市石金1丁目",137.233333,36.691389,2019-03-16,NA,0,160,"富山地鉄不二越・上滝線","富山地鉄不二越・上滝線",NA,NA,0,99,"富山地方鉄道","富山地方鉄道株式会社","富山地鉄","http://www.chitetsu.co.jp/",0,0
2100305,"栗橋",21003,11,"349-1121","埼玉県久喜市伊坂字土取場1202-2",139.693855,36.137034,NA,NA,0,11,"東武日光線","東武日光線",NA,NA,0,21,"東武鉄道","東武鉄道株式会社","東武","http://www.tobu.co.jp/",2,0
1130706,"根岸",11307,14,"235-0005","横浜市磯子区東町",139.636034,35.415887,NA,NA,0,2,"JR根岸線","JR根岸線",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0
3400901,"桂",34009,26,"615-8107","京都市西京区川島北裏町９７-２",135.703302,34.979522,NA,NA,0,24,"阪急嵐山線","阪急嵐山線",NA,NA,0,34,"阪急電鉄","阪急電鉄株式会社","阪急","http://rail.hankyu.co.jp/",2,0
1160216,"桂川",11602,26,"601-8211","京都市南区久世高田町6-7",135.710391,34.964814,NA,NA,0,4,"JR京都線","JR東海道本線(京都～大阪)",NA,NA,0,11,"JR西日本","西日本旅客鉄道株式会社","JR西日本","http://www.westjr.co.jp/",1,0
1190801,"桂川",11908,40,"820-0608","嘉穂郡桂川町大字豆田",130.662752,33.584705,NA,NA,0,6,"福北ゆたか線","JR篠栗線",NA,NA,0,11,"JR九州","九州旅客鉄道株式会社","JR九州","http://www.jrkyushu.co.jp/",1,0
1191116,"桂川",11911,40,"820-0608","嘉穂郡桂川町大字豆田",130.662752,33.584705,NA,NA,0,6,"福北ゆたか線(折尾～桂川)","JR筑豊本線(折尾～桂川)",NA,NA,0,11,"JR九州","九州旅客鉄道株式会社","JR九州","http://www.jrkyushu.co.jp/",1,0
