"S_ID","S_Name","L_ID","Pref","Zipcode","Address","Longitude","Latitude","Open","Close","S_Status","C_ID","L_Name","L_Name2","L_Color","L_Color2","L_Status","R_ID","C_Name","C_Name2","C_Name3","C_URL","C_Type","C_Status","NN_Index","Name","Company","Line","TypeS","TypeC","P2011","P2012","P2013","P2014","P2015","P2016","P2017","Diff"
9932915,"北初富",99329,12,"273-0111","鎌ケ谷市北中沢１-１８-２５",139.989811,35.776692,NA,NA,0,142,"新京成線","新京成電鉄新京成線",NA,NA,0,99,"新京成電鉄","新京成電鉄株式会社","新京成電鉄","http://www.shinkeisei.co.jp/",3,0,1995,"北初富","新京成電鉄","新京成線",12,4,4827,4940,5107,4974,5008,5068,5225,"O"
1111514,"北剣淵",11115,1,"098-0300","上川郡剣淵町第１３区",142.377955,44.139423,NA,NA,0,1,"JR宗谷本線","JR宗谷本線",NA,NA,0,11,"JR北海道","北海道旅客鉄道株式会社","JR北海道","http://www.jrhokkaido.co.jp/",1,0,1996,"北剣淵","北海道旅客鉄道","宗谷線",11,2,0,0,0,2,0,0,0,"O"
9962010,"北加賀屋",99620,27,"559-0011","大阪市住之江区北加賀屋２-１１-２",135.478861,34.621318,NA,NA,0,249,"大阪メトロ四つ橋線","高速電気軌道第3号線","0078ba","縹",0,99,"Osaka Metro","大阪市高速電気軌道株式会社","大阪メトロ","http://www.osakametro.co.jp",2,0,1997,"北加賀屋","大阪市","3号線(四つ橋線)",21,3,23539,23534,24240,24235,24768,25177,24659,"O"
3200116,"北助松",32001,27,"595-0006","泉大津市東助松町１-１１-１",135.422779,34.514523,NA,NA,0,22,"南海本線","南海本線",NA,NA,0,32,"南海電鉄","南海電気鉄道株式会社","南海","http://www.nankai.co.jp/",2,0,1998,"北助松","南海電気鉄道","南海本線",12,4,12150,12187,12643,12314,12383,12442,12595,"O"
9952807,"北勢中央公園口",99528,24,"512-1302","四日市市市場町字東高見５３６-２",136.566096,35.060519,NA,NA,0,186,"三岐鉄道三岐線","三岐鉄道三岐線",NA,NA,0,99,"三岐鉄道","三岐鉄道株式会社","三岐鉄道","http://www.sangirail.co.jp/",0,0,1999,"北勢中央公園口","三岐鉄道","三岐線",12,4,657,675,646,635,642,682,673,"O"
1132005,"北千住",11320,13,"120-0026","足立区千住旭町",139.804872,35.749677,NA,NA,0,2,"JR常磐線(上野～取手)","JR常磐線(上野～取手)",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0,2000,"北千住","首都圏新都市鉄道","常磐新線",12,5,74600,79500,83500,83700,89200,93100,99200,"O"
2100209,"北千住",21002,13,"120-0026","足立区千住旭町",139.805564,35.749891,NA,NA,0,11,"東武伊勢崎線","東武伊勢崎線",NA,NA,0,21,"東武鉄道","東武鉄道株式会社","東武","http://www.tobu.co.jp/",2,0,2001,"北千住","東京地下鉄","2号線日比谷線",12,4,0,0,0,0,0,0,0,"O"
2800301,"北千住",28003,13,"120-0026","足立区千住旭町",139.804276,35.748916,NA,NA,0,18,"東京メトロ日比谷線","東京メトロ日比谷線","89A1AD","シルバー",0,28,"東京メトロ","東京地下鉄株式会社","東京メトロ","http://www.tokyometro.jp/",2,0,2002,"北千住","東京地下鉄","9号線千代田線",12,4,1097021,1110722,283962,285742,289001,291464,291919,"O"
2800503,"北千住",28005,13,"120-0026","足立区千住旭町",139.804276,35.748916,NA,NA,0,18,"東京メトロ千代田線","東京メトロ千代田線","009933","グリーン",0,28,"東京メトロ","東京地下鉄株式会社","東京メトロ","http://www.tokyometro.jp/",2,0,2002,"北千住","東京地下鉄","9号線千代田線",12,4,1097021,1110722,283962,285742,289001,291464,291919,"O"
9930905,"北千住",99309,13,"120-0026","足立区千住旭町",139.805092,35.74949,NA,NA,0,123,"つくばエクスプレス","首都圏新都市鉄道つくばエクスプレス",NA,NA,0,99,"首都圏新都市鉄道","首都圏新都市鉄道株式会社","首都圏新都市鉄道","http://www.mir.co.jp/",0,0,2000,"北千住","首都圏新都市鉄道","常磐新線",12,5,74600,79500,83500,83700,89200,93100,99200,"O"
2600407,"北千束",26004,13,"145-0062","大田区北千束２-１６-１",139.693303,35.606311,NA,NA,0,16,"東急大井町線","東急大井町線",NA,NA,0,26,"東急電鉄","東京急行電鉄株式会社","東急","http://www.tokyu.co.jp/",2,0,2005,"北千束","東京急行電鉄","大井町線",12,4,6681,6829,6983,6821,6966,6966,7078,"O"
3400801,"北千里",34008,27,"565-0874","吹田市古江台４-２-D-１-１０１",135.51111,34.81987,NA,NA,0,24,"阪急千里線","阪急千里線",NA,NA,0,34,"阪急電鉄","阪急電鉄株式会社","阪急","http://rail.hankyu.co.jp/",2,0,2006,"北千里","阪急電鉄","千里線",12,4,0,28773,28847,29159,30230,25547,25949,"O"
9932811,"北原",99328,10,"371-0216","前橋市粕川町込皆戸３８-３",139.184604,36.413681,NA,NA,0,141,"上毛電気鉄道上毛線","上毛電気鉄道上毛線",NA,NA,0,99,"上毛電気鉄道","上毛電気鉄道株式会社","上電","http://www.jomorailway.com/",0,0,2007,"北原","上毛電気鉄道","上毛線",12,4,248,281,271,279,258,252,244,"O"
2801014,"北参道",28010,13,"151-0051","渋谷区千駄ヶ谷４丁目",139.705453,35.678459,NA,NA,0,18,"東京メトロ副都心線","東京メトロ副都心線","BB6633","ブラウン",0,28,"東京メトロ","東京地下鉄株式会社","東京メトロ","http://www.tokyometro.jp/",2,0,2008,"北参道","東京地下鉄","13号線副都心線",12,4,13183,14376,18327,20245,21942,23051,23969,"O"
1110427,"北吉原",11104,1,"059-0923","白老郡白老町字北吉原",141.286199,42.509119,NA,NA,0,1,"JR室蘭本線(長万部・室蘭～苫小牧)","JR室蘭本線(長万部・室蘭～苫小牧)",NA,NA,0,11,"JR北海道","北海道旅客鉄道株式会社","JR北海道","http://www.jrhokkaido.co.jp/",1,0,2009,"北吉原","北海道旅客鉄道","室蘭線",11,2,72,66,50,42,0,0,0,"O"
1140819,"北吉田",11408,15,"959-0267","燕市吉田宮小路",138.882209,37.702037,NA,NA,0,2,"JR越後線","JR越後線",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0,2010,"北吉田","東日本旅客鉄道","越後線",11,2,0,0,0,0,0,0,0,"O"
2700103,"北品川",27001,13,"140-0001","品川区北品川１-１-４",139.739191,35.622458,NA,NA,0,17,"京急本線","京急本線",NA,NA,0,27,"京急電鉄","京浜急行電鉄株式会社","京急","http://www.keikyu.co.jp/",2,0,2011,"北品川","京浜急行電鉄","本線",12,4,7682,7954,8520,8520,9264,9457,9612,"O"
9921407,"北四番丁",99214,4,"980-0802","仙台市青葉区二日町１３-２２",140.86907,38.272137,NA,NA,0,115,"仙台市営地下鉄南北線","仙台市営地下鉄南北線",NA,NA,0,99,"仙台市交通局","仙台市交通局","仙台市交通局","http://www.kotsu.city.sendai.jp/",0,0,2012,"北四番丁","仙台市","南北線",12,3,13050,14070,14734,15120,15574,16150,16612,"O"
9934004,"北国分",99340,12,"272-0837","市川市堀之内３-２１-１",139.914252,35.762916,NA,NA,0,152,"北総鉄道北総線","北総鉄道北総線",NA,NA,0,99,"北総鉄道","北総鉄道株式会社","北総鉄道","http://www.hokuso-railway.co.jp/",0,0,2013,"北国分","北総鉄道","北総線",12,5,7323,7507,7779,7750,7872,8028,8161,"O"
2100127,"北坂戸",21001,11,"350-0272","坂戸市末広町１",139.396932,35.972098,NA,NA,0,11,"東武東上線","東武東上線",NA,NA,0,21,"東武鉄道","東武鉄道株式会社","東武","http://www.tobu.co.jp/",2,0,2014,"北坂戸","東武鉄道","東上本線",12,4,19349,19610,19906,19569,19866,19803,20196,"O"
9964812,"北埠頭",99648,28,"650-0046","神戸市中央区港島中町２",135.214632,34.673566,NA,NA,0,212,"ポートライナー","神戸新交通ポートアイランド線","FAA11C","オレンジ",0,99,"神戸新交通","神戸新交通株式会社","新神交","http://www.knt-liner.co.jp/",0,0,2015,"北埠頭","神戸新交通","ポートアイランド線",16,5,1800,1724,1773,1840,1839,1775,1774,"O"
1134231,"北堀之内",11342,15,"949-7416","魚沼市下島",138.896372,37.25588,NA,NA,0,2,"JR上越線","JR上越線",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0,2016,"北堀之内","東日本旅客鉄道","上越線",11,2,0,0,0,0,0,0,0,"O"
3100420,"北大垣",31004,21,"503-0023","大垣市笠木町７６-３",136.601979,35.375349,NA,NA,2,21,"近鉄養老線","近鉄養老線",NA,NA,2,31,"近畿日本鉄道","近畿日本鉄道株式会社","近鉄","http://www.kintetsu.co.jp/",2,0,2017,"北大垣","養老鉄道","養老線",12,4,420,400,400,400,379,379,379,"O"
9953220,"北大垣",99532,21,"503-0023","大垣市笠木町７６-３",136.601979,35.375349,NA,NA,0,189,"養老鉄道養老線","養老鉄道養老線",NA,NA,0,99,"養老鉄道","養老鉄道株式会社","養老鉄道","http://www.yororailway.co.jp/",0,0,2017,"北大垣","養老鉄道","養老線",12,4,420,400,400,400,379,379,379,"O"
2100402,"北大宮",21004,11,"330-0801","さいたま市大宮区土手町３-２８５",139.624726,35.91716,NA,NA,0,11,"東武野田線","東武野田線",NA,NA,0,21,"東武鉄道","東武鉄道株式会社","東武","http://www.tobu.co.jp/",2,0,2018,"北大宮","東武鉄道","野田線",12,4,5668,5790,6088,6058,6204,6366,6282,"O"
1121116,"北大曲",11211,5,"014-0102","大仙市四ツ屋",140.497966,39.48944,NA,NA,0,2,"JR田沢湖線","JR田沢湖線",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0,2019,"北大曲","東日本旅客鉄道","田沢湖線",11,2,0,0,0,0,0,0,0,"O"
1140921,"北大町",11409,20,"398-0002","大町市大字大町字荒沢",137.857913,36.517558,NA,NA,0,2,"北アルプス線","JR大糸線",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0,2020,"北大町","東日本旅客鉄道","大糸線",11,2,0,0,0,0,0,0,0,"O"
1121632,"北大石田",11216,6,"999-4101","北村山郡大石田町鷹巣",140.371234,38.629487,NA,NA,0,2,"山形線","JR奥羽本線(福島～新庄)",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0,2021,"北大石田","東日本旅客鉄道","奥羽線",11,2,0,0,0,0,0,0,0,"O"
9961004,"北大路",99610,26,"603-8142","京都市北区小山北上総町",135.75866,35.044972,NA,NA,0,195,"京都市営地下鉄烏丸線","京都市営地下鉄烏丸線",NA,NA,0,99,"京都市交通局","京都市交通局","京都市交通局","http://www.city.kyoto.lg.jp/kotsu/",0,0,2023,"北大路","京都市","烏丸線",12,3,28036,27749,27964,28331,29217,29859,30328,"O"
1142115,"北大野",11421,18,"912-0021","大野市中野",136.48795,35.997992,NA,NA,0,4,"九頭竜線","JR越美北線",NA,NA,0,11,"JR西日本","西日本旅客鉄道株式会社","JR西日本","http://www.westjr.co.jp/",1,0,2024,"北大野","西日本旅客鉄道","越美北線",11,2,73,65,65,60,48,42,31,"O"
9962906,"北天下茶屋",99629,27,"557-0014","大阪市西成区天下茶屋３-３-２１",135.500234,34.636511,NA,NA,0,202,"阪堺電軌阪堺線","阪堺電軌阪堺線","008947","緑",0,99,"阪堺電気軌道","阪堺電気軌道株式会社","阪堺","http://www.hankai.co.jp/",0,0,2025,"北天下茶屋","阪堺電気軌道","阪堺線",21,4,170,170,162,94,84,100,102,"O"
1180739,"北宇和島",11807,38,"798-0024","宇和島市伊吹町北通り",132.569643,33.239442,NA,NA,0,5,"JR予讃・内子線","JR予讃・内子線",NA,NA,0,11,"JR四国","四国旅客鉄道株式会社","JR四国","http://www.jr-shikoku.co.jp/",1,0,2026,"北宇和島","四国旅客鉄道","予讃線",11,2,108,122,142,118,136,120,132,"O"
1180821,"北宇和島",11808,38,"798-0024","宇和島市伊吹町北通り",132.569643,33.239442,NA,NA,0,5,"しまんとグリーンライン","JR予土線",NA,NA,0,11,"JR四国","四国旅客鉄道株式会社","JR四国","http://www.jr-shikoku.co.jp/",1,0,2026,"北宇和島","四国旅客鉄道","予讃線",11,2,108,122,142,118,136,120,132,"O"
1163612,"北宇智",11636,29,"637-0014","五條市住川町",135.714722,34.381264,NA,NA,0,4,"JR和歌山線","JR和歌山線",NA,NA,0,11,"JR西日本","西日本旅客鉄道株式会社","JR西日本","http://www.westjr.co.jp/",1,0,2028,"北宇智","西日本旅客鉄道","和歌山線",11,2,371,382,389,380,406,384,382,"O"
3000302,"北安城",30003,23,"446-0061","安城市新田町新栄１",137.092146,34.964677,NA,NA,0,20,"名鉄西尾線","名鉄西尾線",NA,NA,0,30,"名古屋鉄道","名古屋鉄道株式会社","名鉄","http://www.meitetsu.co.jp/",2,0,2029,"北安城","名古屋鉄道","西尾線",12,4,0,0,0,0,0,0,0,"O"
1160514,"北小松",11605,25,"520-0501","大津市北小松",135.970293,35.253384,NA,NA,0,4,"JR湖西線","JR湖西線",NA,NA,0,11,"JR西日本","西日本旅客鉄道株式会社","JR西日本","http://www.westjr.co.jp/",1,0,2030,"北小松","西日本旅客鉄道","湖西線",11,2,777,757,796,758,756,726,678,"O"
1140936,"北小谷",11409,20,"399-9601","北安曇郡小谷村大字北小谷",137.906451,36.842567,NA,NA,0,2,"北アルプス線","JR大糸線",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0,2031,"北小谷","西日本旅客鉄道","大糸線",11,2,6,8,5,2,2,2,5,"O"
1132013,"北小金",11320,12,"270-0014","松戸市小金",139.931303,35.833436,NA,NA,0,2,"JR常磐線(上野～取手)","JR常磐線(上野～取手)",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0,2032,"北小金","東日本旅客鉄道","常磐線",11,2,50282,49250,48642,48772,48224,48514,48646,"O"
1121704,"北山",11217,4,"981-0931","仙台市青葉区北山２",140.851876,38.285154,NA,NA,0,2,"JR仙山線","JR仙山線",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0,2036,"北山","東日本旅客鉄道","仙山線",11,2,4226,4230,4632,4864,4860,4880,4952,"O"
9933010,"北山",99330,9,"321-4301","真岡市西田井",140.067708,36.455665,NA,NA,0,143,"真岡鐵道真岡線","真岡鐵道真岡線",NA,NA,0,99,"真岡鐵道","真岡鐵道株式会社","真岡鐵道","http://www.moka-railway.co.jp/",0,0,2034,"北山","真岡鐵道","真岡線",12,5,65,84,96,79,87,75,56,"O"
9961003,"北山",99610,26,"603-8053","京都市北区上賀茂岩ケ垣内町",135.766329,35.051277,NA,NA,0,195,"京都市営地下鉄烏丸線","京都市営地下鉄烏丸線",NA,NA,0,99,"京都市交通局","京都市交通局","京都市交通局","http://www.city.kyoto.lg.jp/kotsu/",0,0,2033,"北山","京都市","烏丸線",12,3,12820,12589,13063,13310,13705,13916,14083,"O"
9981830,"北山",99818,39,"781-2100","吾川郡いの町北山",133.438504,33.549425,NA,NA,0,228,"伊野線","土佐電鉄伊野線",NA,NA,0,99,"土佐電気鉄道","土佐電気鉄道株式会社","土佐電","http://www.tosaden.co.jp/",0,0,2035,"北山","とさでん交通","伊野線",21,5,39,39,39,39,39,39,39,"O"
1121619,"北山形",11216,6,"990-0057","山形市宮町１丁目",140.332658,38.265902,NA,NA,0,2,"山形線","JR奥羽本線(福島～新庄)",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0,2037,"北山形","東日本旅客鉄道","奥羽線",11,2,3242,3094,3076,3116,2986,3108,3130,"O"
1121720,"北山形",11217,6,"990-0057","山形市宮町１丁目",140.332658,38.265902,NA,NA,0,2,"JR仙山線","JR仙山線",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0,2037,"北山形","東日本旅客鉄道","奥羽線",11,2,3242,3094,3076,3116,2986,3108,3130,"O"
1121802,"北山形",11218,6,"990-0057","山形市宮町１丁目",140.332658,38.265902,NA,NA,0,2,"フルーツライン左沢線","JR左沢線",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0,2037,"北山形","東日本旅客鉄道","奥羽線",11,2,3242,3094,3076,3116,2986,3108,3130,"O"
1191318,"北山田",11913,44,"879-4331","玖珠郡玖珠町大字戸畑",131.100917,33.282004,NA,NA,0,6,"ゆふ高原線","JR久大本線",NA,NA,0,11,"JR九州","九州旅客鉄道株式会社","JR九州","http://www.jrkyushu.co.jp/",1,0,2039,"北山田","九州旅客鉄道","久大線",11,2,0,0,0,0,0,0,0,"O"
9934306,"北山田",99343,14,"224-0021","横浜市都筑区北山田１丁目６番先",139.592258,35.561077,NA,NA,0,130,"グリーンライン","横浜市高速鉄道4号線",NA,NA,0,99,"横浜市交通局","横浜市交通局","横浜市交通局","http://www.city.yokohama.lg.jp/koutuu/",0,0,2040,"北山田","横浜市","4号線",12,3,22072,23612,25107,25787,26995,27592,28125,"O"
9951104,"北岡崎",99511,23,"444-0913","岡崎市葵町",137.157736,34.972301,NA,NA,0,177,"愛知環状鉄道線","愛知環状鉄道線",NA,NA,0,99,"愛知環状鉄道","愛知環状鉄道株式会社","愛環","http://www.aikanrailway.co.jp/",0,0,2041,"北岡崎","愛知環状鉄道","愛知環状鉄道線",12,5,3303,3385,3459,3352,3476,3497,3590,"O"
1190708,"北川",11907,45,"882-0097","延岡市北川町川内名",131.697691,32.690558,NA,NA,0,6,"JR日豊本線(佐伯～鹿児島中央)","JR日豊本線(佐伯～鹿児島中央)",NA,NA,0,11,"JR九州","九州旅客鉄道株式会社","JR九州","http://www.jrkyushu.co.jp/",1,0,2042,"北川","九州旅客鉄道","日豊線",11,2,0,0,0,0,0,0,0,"O"
9962213,"北巽",99622,27,"544-0014","大阪市生野区巽東１-１-３９",135.554964,34.652982,NA,NA,0,249,"大阪メトロ千日前線","高速電気軌道第5号線","e44d93","紅梅",0,99,"Osaka Metro","大阪市高速電気軌道株式会社","大阪メトロ","http://www.osakametro.co.jp",2,0,2043,"北巽","大阪市","5号線(千日前線)",21,3,12547,12487,12571,12689,13039,13164,13589,"O"
1120260,"北常盤",11202,2,"038-1214","南津軽郡藤崎町常盤",140.54359,40.67053,NA,NA,0,2,"JR奥羽本線(新庄～青森)","JR奥羽本線(新庄～青森)",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0,2044,"北常盤","東日本旅客鉄道","奥羽線",11,2,994,972,950,974,922,932,908,"O"
1110913,"北広島",11109,1,"061-1121","北広島市中央６丁目",141.563115,42.979239,NA,NA,0,1,"JR千歳線","JR千歳線",NA,NA,0,11,"JR北海道","北海道旅客鉄道株式会社","JR北海道","http://www.jrhokkaido.co.jp/",1,0,2045,"北広島","北海道旅客鉄道","千歳線",11,2,15978,15674,15468,15274,15210,15154,15400,"O"
9942102,"北府",99421,18,"915-0802","福井県越前市北府2丁目",136.166563,35.910114,1924-02-23,NA,0,168,"福井鉄道福武線","福井鉄道福武線",NA,NA,0,99,"福井鉄道","福井鉄道株式会社","福鉄","http://www.fukutetsu.jp/",0,0,2046,"北府","福井鉄道","福武線",12,4,451,383,383,383,490,219,232,"O"
1130502,"北府中",11305,13,"183-0057","府中市晴見町２丁目",139.471792,35.68088,NA,NA,0,2,"JR武蔵野線","JR武蔵野線",NA,NA,0,11,"JR東日本","東日本旅客鉄道株式会社","JR東日本","http://www.jreast.co.jp/",1,0,2047,"北府中","東日本旅客鉄道","武蔵野線",11,2,27220,26980,27392,28118,28368,30180,30272,"O"
